period_date,cbsa_code,unemployment_rate
2018-06-01,10900,4.9
2018-05-01,10900,4.3
2018-04-01,10900,4.4
2018-03-01,10900,5.0
2018-02-01,10900,5.4
2018-01-01,10900,5.4
2017-12-01,10900,4.5
2017-11-01,10900,4.6
2017-10-01,10900,4.5
2017-09-01,10900,4.6
2017-08-01,10900,5.7
2017-07-01,10900,5.5
2017-06-01,10900,5.1
2017-05-01,10900,4.9
2017-04-01,10900,4.7
2017-03-01,10900,5.3
2017-02-01,10900,5.7
2017-01-01,10900,5.6
2016-12-01,10900,4.6
2016-11-01,10900,4.6
2016-10-01,10900,5.0
2016-09-01,10900,5.3
2016-08-01,10900,5.9
2016-07-01,10900,5.7
2016-06-01,10900,5.4
2016-05-01,10900,5.0
2016-04-01,10900,5.0
2016-03-01,10900,5.6
2016-02-01,10900,5.7
2016-01-01,10900,5.5
2015-12-01,10900,4.6
2015-11-01,10900,4.7
2015-10-01,10900,4.8
2015-09-01,10900,4.9
2015-08-01,10900,5.6
2015-07-01,10900,6.0
2015-06-01,10900,5.6
2015-05-01,10900,5.6
2015-04-01,10900,5.2
2015-03-01,10900,6.0
2015-02-01,10900,6.3
2015-01-01,10900,6.4
2025-11-01,11020,3.6
2025-09-01,11020,3.9
2025-08-01,11020,4.7
2025-07-01,11020,4.5
2025-06-01,11020,4.3
2025-05-01,11020,3.5
2025-04-01,11020,3.4
2025-03-01,11020,3.8
2025-02-01,11020,4.3
2025-01-01,11020,4.3
2024-12-01,11020,3.3
2024-11-01,11020,3.1
2024-10-01,11020,3.3
2024-09-01,11020,2.9
2024-08-01,11020,4.4
2024-07-01,11020,4.3
2024-06-01,11020,3.9
2024-05-01,11020,3.1
2024-04-01,11020,2.8
2024-03-01,11020,3.5
2024-02-01,11020,4.0
2024-01-01,11020,3.8
2023-12-01,11020,3.2
2023-11-01,11020,3.0
2023-10-01,11020,3.3
2023-09-01,11020,3.1
2023-08-01,11020,4.4
2023-07-01,11020,4.0
2023-06-01,11020,4.0
2023-05-01,11020,3.3
2023-04-01,11020,3.0
2023-03-01,11020,3.9
2023-02-01,11020,4.5
2023-01-01,11020,4.3
2022-12-01,11020,3.8
2022-11-01,11020,3.7
2022-10-01,11020,3.8
2022-09-01,11020,3.6
2022-08-01,11020,5.4
2022-07-01,11020,5.0
2022-06-01,11020,4.9
2022-05-01,11020,4.0
2022-04-01,11020,3.9
2022-03-01,11020,4.4
2022-02-01,11020,4.9
2022-01-01,11020,5.0
2021-12-01,11020,3.9
2021-11-01,11020,4.0
2021-10-01,11020,4.8
2021-09-01,11020,4.7
2021-08-01,11020,6.3
2021-07-01,11020,6.5
2021-06-01,11020,6.3
2021-05-01,11020,5.8
2021-04-01,11020,5.9
2021-03-01,11020,6.3
2021-02-01,11020,7.1
2021-01-01,11020,7.5
2020-12-01,11020,7.9
2020-11-01,11020,6.9
2020-10-01,11020,6.6
2020-09-01,11020,7.4
2020-08-01,11020,8.4
2020-07-01,11020,10.5
2020-06-01,11020,10.8
2020-05-01,11020,13.4
2020-04-01,11020,17.3
2020-03-01,11020,5.5
2020-02-01,11020,5.0
2020-01-01,11020,5.1
2019-12-01,11020,4.7
2019-11-01,11020,4.2
2019-10-01,11020,4.3
2019-09-01,11020,4.1
2019-08-01,11020,5.2
2019-07-01,11020,5.5
2019-06-01,11020,4.8
2019-05-01,11020,3.9
2019-04-01,11020,3.7
2019-03-01,11020,4.6
2019-02-01,11020,5.0
2019-01-01,11020,5.0
2018-12-01,11020,4.2
2018-11-01,11020,3.9
2018-10-01,11020,3.9
2018-09-01,11020,3.8
2018-08-01,11020,4.9
2018-07-01,11020,5.1
2018-06-01,11020,5.0
2018-05-01,11020,3.9
2018-04-01,11020,4.1
2018-03-01,11020,4.6
2018-02-01,11020,5.2
2018-01-01,11020,5.2
2017-12-01,11020,4.5
2017-11-01,11020,4.4
2017-10-01,11020,4.3
2017-09-01,11020,4.4
2017-08-01,11020,5.5
2017-07-01,11020,5.5
2017-06-01,11020,5.3
2017-05-01,11020,4.8
2017-04-01,11020,4.7
2017-03-01,11020,5.4
2017-02-01,11020,5.9
2017-01-01,11020,5.9
2016-12-01,11020,5.0
2016-11-01,11020,4.8
2016-10-01,11020,5.1
2016-09-01,11020,5.0
2016-08-01,11020,5.8
2016-07-01,11020,5.9
2016-06-01,11020,5.6
2016-05-01,11020,4.9
2016-04-01,11020,5.2
2016-03-01,11020,5.7
2016-02-01,11020,5.9
2016-01-01,11020,5.9
2015-12-01,11020,4.9
2015-11-01,11020,4.8
2015-10-01,11020,4.6
2015-09-01,11020,4.6
2015-08-01,11020,5.3
2015-07-01,11020,5.6
2015-06-01,11020,5.6
2015-05-01,11020,5.2
2015-04-01,11020,4.8
2015-03-01,11020,5.7
2015-02-01,11020,6.0
2015-01-01,11020,6.2
2025-11-01,11100,3.1
2025-09-01,11100,3.3
2025-08-01,11100,3.6
2025-07-01,11100,3.2
2025-06-01,11100,3.0
2025-05-01,11100,3.0
2025-04-01,11100,2.7
2025-03-01,11100,3.1
2025-02-01,11100,3.3
2025-01-01,11100,3.1
2024-12-01,11100,2.7
2024-11-01,11100,3.1
2024-10-01,11100,3.1
2024-09-01,11100,3.1
2024-08-01,11100,3.5
2024-07-01,11100,3.5
2024-06-01,11100,3.5
2024-05-01,11100,2.9
2024-04-01,11100,2.7
2024-03-01,11100,3.1
2024-02-01,11100,3.4
2024-01-01,11100,3.2
2023-12-01,11100,2.7
2023-11-01,11100,2.7
2023-10-01,11100,3.0
2023-09-01,11100,3.1
2023-08-01,11100,3.4
2023-07-01,11100,3.4
2023-06-01,11100,3.4
2023-05-01,11100,3.1
2023-04-01,11100,2.8
2023-03-01,11100,3.1
2023-02-01,11100,3.5
2023-01-01,11100,3.4
2022-12-01,11100,2.8
2022-11-01,11100,3.1
2022-10-01,11100,3.1
2022-09-01,11100,3.0
2022-08-01,11100,3.2
2022-07-01,11100,3.2
2022-06-01,11100,3.4
2022-05-01,11100,2.9
2022-04-01,11100,2.7
2022-03-01,11100,3.0
2022-02-01,11100,3.5
2022-01-01,11100,3.6
2021-12-01,11100,3.1
2021-11-01,11100,3.4
2021-10-01,11100,3.6
2021-09-01,11100,3.7
2021-08-01,11100,3.9
2021-07-01,11100,4.1
2021-06-01,11100,4.5
2021-05-01,11100,3.8
2021-04-01,11100,3.9
2021-03-01,11100,4.5
2021-02-01,11100,4.8
2021-01-01,11100,4.9
2020-12-01,11100,4.5
2020-11-01,11100,4.5
2020-10-01,11100,4.3
2020-09-01,11100,4.7
2020-08-01,11100,4.7
2020-07-01,11100,6.0
2020-06-01,11100,6.9
2020-05-01,11100,7.8
2020-04-01,11100,8.4
2020-03-01,11100,3.9
2020-02-01,11100,2.6
2020-01-01,11100,2.7
2019-12-01,11100,2.3
2019-11-01,11100,2.5
2019-10-01,11100,2.5
2019-09-01,11100,2.6
2019-08-01,11100,2.8
2019-07-01,11100,3.0
2019-06-01,11100,2.9
2019-05-01,11100,2.3
2019-04-01,11100,2.2
2019-03-01,11100,2.7
2019-02-01,11100,2.9
2019-01-01,11100,3.1
2018-12-01,11100,2.7
2018-11-01,11100,2.7
2018-10-01,11100,2.6
2018-09-01,11100,2.8
2018-08-01,11100,2.9
2018-07-01,11100,3.1
2018-06-01,11100,3.2
2018-05-01,11100,2.6
2018-04-01,11100,2.6
2018-03-01,11100,3.0
2018-02-01,11100,3.0
2018-01-01,11100,3.0
2017-12-01,11100,2.7
2017-11-01,11100,2.8
2017-10-01,11100,2.6
2017-09-01,11100,2.9
2017-08-01,11100,3.2
2017-07-01,11100,3.3
2017-06-01,11100,3.4
2017-05-01,11100,3.0
2017-04-01,11100,2.9
2017-03-01,11100,3.4
2017-02-01,11100,3.6
2017-01-01,11100,3.5
2016-12-01,11100,3.2
2016-11-01,11100,3.2
2016-10-01,11100,3.4
2016-09-01,11100,3.5
2016-08-01,11100,3.4
2016-07-01,11100,3.6
2016-06-01,11100,3.4
2016-05-01,11100,2.9
2016-04-01,11100,2.8
2016-03-01,11100,3.1
2016-02-01,11100,3.1
2016-01-01,11100,3.1
2015-12-01,11100,2.8
2015-11-01,11100,3.0
2015-10-01,11100,3.1
2015-09-01,11100,3.1
2015-08-01,11100,3.2
2015-07-01,11100,3.5
2015-06-01,11100,3.3
2015-05-01,11100,3.0
2015-04-01,11100,2.7
2015-03-01,11100,3.0
2015-02-01,11100,3.2
2015-01-01,11100,3.4
2025-11-01,11180,2.5
2025-09-01,11180,2.5
2025-08-01,11180,3.2
2025-07-01,11180,3.7
2025-06-01,11180,3.2
2025-05-01,11180,3.2
2025-04-01,11180,2.7
2025-03-01,11180,2.9
2025-02-01,11180,2.9
2025-01-01,11180,3.0
2024-12-01,11180,2.2
2024-11-01,11180,2.5
2024-10-01,11180,2.5
2024-09-01,11180,2.2
2024-08-01,11180,2.8
2024-07-01,11180,3.0
2024-06-01,11180,2.7
2024-05-01,11180,2.1
2024-04-01,11180,1.7
2024-03-01,11180,2.1
2024-02-01,11180,2.1
2024-01-01,11180,2.8
2023-12-01,11180,2.0
2023-11-01,11180,2.1
2023-10-01,11180,2.4
2023-09-01,11180,2.3
2023-08-01,11180,2.8
2023-07-01,11180,2.8
2023-06-01,11180,2.8
2023-05-01,11180,2.2
2023-04-01,11180,1.9
2023-03-01,11180,2.3
2023-02-01,11180,2.2
2023-01-01,11180,2.5
2022-12-01,11180,2.0
2022-11-01,11180,2.3
2022-10-01,11180,2.4
2022-09-01,11180,2.1
2022-08-01,11180,2.9
2022-07-01,11180,2.8
2022-06-01,11180,2.6
2022-05-01,11180,2.0
2022-04-01,11180,1.6
2022-03-01,11180,2.1
2022-02-01,11180,2.0
2022-01-01,11180,2.7
2021-12-01,11180,2.1
2021-11-01,11180,2.1
2021-10-01,11180,2.5
2021-09-01,11180,2.4
2021-08-01,11180,3.4
2021-07-01,11180,3.6
2021-06-01,11180,3.9
2021-05-01,11180,3.4
2021-04-01,11180,2.8
2021-03-01,11180,3.3
2021-02-01,11180,3.4
2021-01-01,11180,3.8
2020-12-01,11180,3.0
2020-11-01,11180,2.8
2020-10-01,11180,2.5
2020-09-01,11180,3.1
2020-08-01,11180,3.8
2020-07-01,11180,5.0
2020-06-01,11180,5.8
2020-05-01,11180,6.5
2020-04-01,11180,8.5
2020-03-01,11180,2.2
2020-02-01,11180,1.8
2020-01-01,11180,2.3
2019-12-01,11180,2.0
2019-11-01,11180,1.8
2019-10-01,11180,1.7
2019-09-01,11180,1.7
2019-08-01,11180,2.3
2019-07-01,11180,2.7
2019-06-01,11180,2.6
2019-05-01,11180,1.9
2019-04-01,11180,1.5
2019-03-01,11180,2.0
2019-02-01,11180,1.9
2019-01-01,11180,2.5
2018-12-01,11180,1.8
2018-11-01,11180,1.5
2018-10-01,11180,1.4
2018-09-01,11180,1.6
2018-08-01,11180,1.9
2018-07-01,11180,2.2
2018-06-01,11180,2.2
2018-05-01,11180,1.7
2018-04-01,11180,1.6
2018-03-01,11180,2.0
2018-02-01,11180,2.1
2018-01-01,11180,2.3
2017-12-01,11180,1.8
2017-11-01,11180,1.7
2017-10-01,11180,1.6
2017-09-01,11180,2.0
2017-08-01,11180,2.6
2017-07-01,11180,2.7
2017-06-01,11180,2.7
2017-05-01,11180,2.1
2017-04-01,11180,1.8
2017-03-01,11180,2.3
2017-02-01,11180,2.5
2017-01-01,11180,2.8
2016-12-01,11180,2.3
2016-11-01,11180,1.9
2016-10-01,11180,2.3
2016-09-01,11180,2.5
2016-08-01,11180,2.9
2016-07-01,11180,3.2
2016-06-01,11180,3.3
2016-05-01,11180,2.4
2016-04-01,11180,2.1
2016-03-01,11180,2.6
2016-02-01,11180,2.9
2016-01-01,11180,3.0
2015-12-01,11180,2.4
2015-11-01,11180,2.1
2015-10-01,11180,2.3
2015-09-01,11180,2.3
2015-08-01,11180,2.6
2015-07-01,11180,3.0
2015-06-01,11180,3.3
2015-05-01,11180,2.5
2015-04-01,11180,2.2
2015-03-01,11180,2.5
2015-02-01,11180,2.8
2015-01-01,11180,3.1
2025-11-01,11260,4.4
2025-09-01,11260,3.9
2025-08-01,11260,3.5
2025-07-01,11260,4.1
2025-06-01,11260,4.8
2025-05-01,11260,4.0
2025-04-01,11260,4.3
2025-03-01,11260,4.3
2025-02-01,11260,4.7
2025-01-01,11260,4.7
2024-12-01,11260,4.0
2024-11-01,11260,4.2
2024-10-01,11260,3.9
2024-09-01,11260,3.8
2024-08-01,11260,3.8
2024-07-01,11260,4.2
2024-06-01,11260,4.6
2024-05-01,11260,4.0
2024-04-01,11260,4.1
2024-03-01,11260,4.3
2024-02-01,11260,4.7
2024-01-01,11260,4.4
2023-12-01,11260,4.0
2023-11-01,11260,3.9
2023-10-01,11260,3.7
2023-09-01,11260,3.7
2023-08-01,11260,3.5
2023-07-01,11260,3.5
2023-06-01,11260,4.1
2023-05-01,11260,3.7
2023-04-01,11260,3.6
2023-03-01,11260,3.9
2023-02-01,11260,4.2
2023-01-01,11260,4.1
2022-12-01,11260,3.4
2022-11-01,11260,3.5
2022-10-01,11260,3.2
2022-09-01,11260,2.9
2022-08-01,11260,2.9
2022-07-01,11260,3.5
2022-06-01,11260,4.1
2022-05-01,11260,3.8
2022-04-01,11260,4.2
2022-03-01,11260,4.6
2022-02-01,11260,5.1
2022-01-01,11260,5.5
2021-12-01,11260,4.9
2021-11-01,11260,5.0
2021-10-01,11260,4.9
2021-09-01,11260,5.0
2021-08-01,11260,5.1
2021-07-01,11260,5.9
2021-06-01,11260,6.9
2021-05-01,11260,6.6
2021-04-01,11260,7.3
2021-03-01,11260,7.5
2021-02-01,11260,7.5
2021-01-01,11260,7.2
2020-12-01,11260,6.9
2020-11-01,11260,7.0
2020-10-01,11260,6.7
2020-09-01,11260,7.4
2020-08-01,11260,7.5
2020-07-01,11260,10.5
2020-06-01,11260,11.2
2020-05-01,11260,12.0
2020-04-01,11260,12.3
2020-03-01,11260,6.2
2020-02-01,11260,4.8
2020-01-01,11260,5.1
2019-12-01,11260,4.6
2019-11-01,11260,4.6
2019-10-01,11260,4.3
2019-09-01,11260,4.4
2019-08-01,11260,4.5
2019-07-01,11260,4.9
2019-06-01,11260,5.4
2019-05-01,11260,5.0
2019-04-01,11260,5.0
2019-03-01,11260,5.8
2019-02-01,11260,5.8
2019-01-01,11260,6.2
2018-12-01,11260,5.5
2018-11-01,11260,5.2
2018-10-01,11260,5.0
2018-09-01,11260,4.9
2018-08-01,11260,4.9
2018-07-01,11260,5.1
2018-06-01,11260,5.8
2018-05-01,11260,5.3
2018-04-01,11260,5.9
2018-03-01,11260,6.2
2018-02-01,11260,6.6
2018-01-01,11260,6.5
2017-12-01,11260,6.1
2017-11-01,11260,5.9
2017-10-01,11260,5.5
2017-09-01,11260,5.7
2017-08-01,11260,5.6
2017-07-01,11260,5.8
2017-06-01,11260,6.3
2017-05-01,11260,6.0
2017-04-01,11260,6.2
2017-03-01,11260,6.6
2017-02-01,11260,6.8
2017-01-01,11260,6.7
2016-12-01,11260,6.1
2016-11-01,11260,5.9
2016-10-01,11260,5.7
2016-09-01,11260,5.8
2016-08-01,11260,5.4
2016-07-01,11260,5.8
2016-06-01,11260,6.1
2016-05-01,11260,5.7
2016-04-01,11260,6.1
2016-03-01,11260,6.3
2016-02-01,11260,6.4
2016-01-01,11260,6.1
2015-12-01,11260,5.7
2015-11-01,11260,5.5
2015-10-01,11260,5.2
2015-09-01,11260,4.9
2015-08-01,11260,4.7
2015-07-01,11260,5.1
2015-06-01,11260,5.6
2015-05-01,11260,5.4
2015-04-01,11260,5.6
2015-03-01,11260,5.9
2015-02-01,11260,6.0
2015-01-01,11260,5.9
2025-11-01,11460,4.0
2025-09-01,11460,3.8
2025-08-01,11460,4.8
2025-07-01,11460,5.3
2025-06-01,11460,5.2
2025-05-01,11460,4.9
2025-04-01,11460,4.1
2025-03-01,11460,4.7
2025-02-01,11460,4.5
2025-01-01,11460,4.5
2024-12-01,11460,3.9
2024-11-01,11460,3.7
2024-10-01,11460,3.7
2024-09-01,11460,3.8
2024-08-01,11460,4.4
2024-07-01,11460,4.9
2024-06-01,11460,4.4
2024-05-01,11460,3.7
2024-04-01,11460,3.1
2024-03-01,11460,3.3
2024-02-01,11460,3.2
2024-01-01,11460,3.0
2023-12-01,11460,2.7
2023-11-01,11460,2.6
2023-10-01,11460,3.1
2023-09-01,11460,3.3
2023-08-01,11460,3.7
2023-07-01,11460,3.8
2023-06-01,11460,3.6
2023-05-01,11460,3.4
2023-04-01,11460,2.5
2023-03-01,11460,3.2
2023-02-01,11460,3.3
2023-01-01,11460,3.2
2022-12-01,11460,2.9
2022-11-01,11460,3.0
2022-10-01,11460,3.3
2022-09-01,11460,3.3
2022-08-01,11460,3.7
2022-07-01,11460,4.1
2022-06-01,11460,4.1
2022-05-01,11460,3.7
2022-04-01,11460,3.1
2022-03-01,11460,3.3
2022-02-01,11460,3.6
2022-01-01,11460,3.3
2021-12-01,11460,2.9
2021-11-01,11460,2.6
2021-10-01,11460,3.2
2021-09-01,11460,3.7
2021-08-01,11460,4.3
2021-07-01,11460,5.1
2021-06-01,11460,5.1
2021-05-01,11460,4.6
2021-04-01,11460,4.3
2021-03-01,11460,4.5
2021-02-01,11460,4.4
2021-01-01,11460,4.5
2020-12-01,11460,4.6
2020-11-01,11460,4.2
2020-10-01,11460,4.7
2020-09-01,11460,6.2
2020-08-01,11460,7.3
2020-07-01,11460,9.7
2020-06-01,11460,10.3
2020-05-01,11460,11.7
2020-04-01,11460,13.9
2020-03-01,11460,2.9
2020-02-01,11460,2.3
2020-01-01,11460,2.4
2019-12-01,11460,2.1
2019-11-01,11460,2.1
2019-10-01,11460,2.4
2019-09-01,11460,2.8
2019-08-01,11460,3.2
2019-07-01,11460,4.0
2019-06-01,11460,3.4
2019-05-01,11460,2.9
2019-04-01,11460,2.6
2019-03-01,11460,3.1
2019-02-01,11460,2.9
2019-01-01,11460,2.8
2018-12-01,11460,2.6
2018-11-01,11460,2.5
2018-10-01,11460,2.8
2018-09-01,11460,2.9
2018-08-01,11460,3.2
2018-07-01,11460,3.8
2018-06-01,11460,3.5
2018-05-01,11460,2.9
2018-04-01,11460,2.6
2018-03-01,11460,2.9
2018-02-01,11460,3.2
2018-01-01,11460,3.2
2017-12-01,11460,2.8
2017-11-01,11460,2.9
2017-10-01,11460,3.2
2017-09-01,11460,3.8
2017-08-01,11460,4.0
2017-07-01,11460,4.6
2017-06-01,11460,3.8
2017-05-01,11460,3.2
2017-04-01,11460,2.6
2017-03-01,11460,3.0
2017-02-01,11460,3.4
2017-01-01,11460,3.5
2016-12-01,11460,2.9
2016-11-01,11460,3.1
2016-10-01,11460,3.8
2016-09-01,11460,3.7
2016-08-01,11460,4.1
2016-07-01,11460,4.6
2016-06-01,11460,4.1
2016-05-01,11460,3.6
2016-04-01,11460,3.2
2016-03-01,11460,3.4
2016-02-01,11460,3.2
2016-01-01,11460,3.2
2015-12-01,11460,2.8
2015-11-01,11460,2.9
2015-10-01,11460,3.4
2015-09-01,11460,3.5
2015-08-01,11460,3.8
2015-07-01,11460,4.6
2015-06-01,11460,4.4
2015-05-01,11460,4.3
2015-04-01,11460,3.5
2015-03-01,11460,3.7
2015-02-01,11460,3.7
2015-01-01,11460,4.1
2025-11-01,11500,3.0
2025-09-01,11500,3.2
2025-08-01,11500,3.0
2025-07-01,11500,3.3
2025-06-01,11500,3.3
2025-05-01,11500,3.0
2025-04-01,11500,3.1
2025-03-01,11500,3.7
2025-02-01,11500,3.7
2025-01-01,11500,3.7
2024-12-01,11500,3.4
2024-11-01,11500,3.5
2024-10-01,11500,3.4
2024-09-01,11500,3.3
2024-08-01,11500,3.8
2024-07-01,11500,3.7
2024-06-01,11500,3.3
2024-05-01,11500,2.4
2024-04-01,11500,2.4
2024-03-01,11500,2.9
2024-02-01,11500,3.4
2024-01-01,11500,3.3
2023-12-01,11500,2.6
2023-11-01,11500,2.7
2023-10-01,11500,2.7
2023-09-01,11500,2.8
2023-08-01,11500,2.9
2023-07-01,11500,2.9
2023-06-01,11500,2.8
2023-05-01,11500,2.1
2023-04-01,11500,1.8
2023-03-01,11500,2.2
2023-02-01,11500,2.5
2023-01-01,11500,2.6
2022-12-01,11500,2.0
2022-11-01,11500,2.2
2022-10-01,11500,2.5
2022-09-01,11500,2.6
2022-08-01,11500,3.0
2022-07-01,11500,3.1
2022-06-01,11500,3.3
2022-05-01,11500,2.4
2022-04-01,11500,2.3
2022-03-01,11500,2.8
2022-02-01,11500,3.2
2022-01-01,11500,3.4
2021-12-01,11500,2.6
2021-11-01,11500,2.7
2021-10-01,11500,3.2
2021-09-01,11500,3.3
2021-08-01,11500,3.9
2021-07-01,11500,4.1
2021-06-01,11500,4.5
2021-05-01,11500,3.5
2021-04-01,11500,3.7
2021-03-01,11500,4.1
2021-02-01,11500,4.5
2021-01-01,11500,4.8
2020-12-01,11500,4.6
2020-11-01,11500,4.9
2020-10-01,11500,5.3
2020-09-01,11500,6.4
2020-08-01,11500,6.8
2020-07-01,11500,8.3
2020-06-01,11500,9.4
2020-05-01,11500,11.6
2020-04-01,11500,17.2
2020-03-01,11500,4.0
2020-02-01,11500,3.7
2020-01-01,11500,3.9
2019-12-01,11500,3.2
2019-11-01,11500,3.1
2019-10-01,11500,3.1
2019-09-01,11500,3.1
2019-08-01,11500,3.5
2019-07-01,11500,3.6
2019-06-01,11500,3.8
2019-05-01,11500,3.0
2019-04-01,11500,3.1
2019-03-01,11500,3.8
2019-02-01,11500,4.2
2019-01-01,11500,4.9
2018-12-01,11500,4.0
2018-11-01,11500,3.8
2018-10-01,11500,4.0
2018-09-01,11500,4.2
2018-08-01,11500,4.5
2018-07-01,11500,4.7
2018-06-01,11500,5.0
2018-05-01,11500,4.0
2018-04-01,11500,4.0
2018-03-01,11500,4.4
2018-02-01,11500,4.7
2018-01-01,11500,4.7
2017-12-01,11500,4.0
2017-11-01,11500,4.0
2017-10-01,11500,4.0
2017-09-01,11500,4.2
2017-08-01,11500,4.7
2017-07-01,11500,4.9
2017-06-01,11500,5.2
2017-05-01,11500,4.4
2017-04-01,11500,4.6
2017-03-01,11500,5.2
2017-02-01,11500,5.8
2017-01-01,11500,6.2
2016-12-01,11500,5.7
2016-11-01,11500,5.5
2016-10-01,11500,5.9
2016-09-01,11500,6.0
2016-08-01,11500,6.1
2016-07-01,11500,6.3
2016-06-01,11500,6.6
2016-05-01,11500,5.6
2016-04-01,11500,5.7
2016-03-01,11500,6.4
2016-02-01,11500,6.5
2016-01-01,11500,6.7
2015-12-01,11500,6.6
2015-11-01,11500,6.9
2015-10-01,11500,7.0
2015-09-01,11500,6.9
2015-08-01,11500,7.2
2015-07-01,11500,7.5
2015-06-01,11500,7.4
2015-05-01,11500,6.9
2015-04-01,11500,6.4
2015-03-01,11500,6.9
2015-02-01,11500,7.3
2015-01-01,11500,7.6
2025-11-01,11540,2.3
2025-09-01,11540,2.3
2025-08-01,11540,2.9
2025-07-01,11540,2.9
2025-06-01,11540,2.7
2025-05-01,11540,2.9
2025-04-01,11540,2.8
2025-03-01,11540,3.0
2025-02-01,11540,3.1
2025-01-01,11540,2.9
2024-12-01,11540,2.4
2024-11-01,11540,2.2
2024-10-01,11540,2.1
2024-09-01,11540,2.2
2024-08-01,11540,2.5
2024-07-01,11540,2.8
2024-06-01,11540,2.8
2024-05-01,11540,2.4
2024-04-01,11540,2.4
2024-03-01,11540,2.8
2024-02-01,11540,2.8
2024-01-01,11540,2.3
2023-12-01,11540,2.1
2023-11-01,11540,2.0
2023-10-01,11540,2.1
2023-09-01,11540,2.3
2023-08-01,11540,2.8
2023-07-01,11540,2.6
2023-06-01,11540,2.9
2023-05-01,11540,2.2
2023-04-01,11540,2.0
2023-03-01,11540,2.3
2023-02-01,11540,2.4
2023-01-01,11540,2.3
2022-12-01,11540,1.8
2022-11-01,11540,1.8
2022-10-01,11540,1.8
2022-09-01,11540,2.0
2022-08-01,11540,2.5
2022-07-01,11540,2.6
2022-06-01,11540,2.9
2022-05-01,11540,2.2
2022-04-01,11540,2.3
2022-03-01,11540,2.7
2022-02-01,11540,2.9
2022-01-01,11540,2.8
2021-12-01,11540,2.0
2021-11-01,11540,1.9
2021-10-01,11540,2.1
2021-09-01,11540,2.3
2021-08-01,11540,3.0
2021-07-01,11540,3.2
2021-06-01,11540,3.6
2021-05-01,11540,3.0
2021-04-01,11540,3.3
2021-03-01,11540,4.0
2021-02-01,11540,4.2
2021-01-01,11540,3.9
2020-12-01,11540,3.6
2020-11-01,11540,3.4
2020-10-01,11540,3.5
2020-09-01,11540,4.1
2020-08-01,11540,4.9
2020-07-01,11540,6.4
2020-06-01,11540,7.4
2020-05-01,11540,9.2
2020-04-01,11540,12.9
2020-03-01,11540,3.1
2020-02-01,11540,2.8
2020-01-01,11540,3.0
2019-12-01,11540,2.4
2019-11-01,11540,2.2
2019-10-01,11540,2.2
2019-09-01,11540,2.4
2019-08-01,11540,2.8
2019-07-01,11540,3.1
2019-06-01,11540,3.2
2019-05-01,11540,2.7
2019-04-01,11540,2.8
2019-03-01,11540,3.1
2019-02-01,11540,3.1
2019-01-01,11540,3.1
2018-12-01,11540,2.5
2018-11-01,11540,2.2
2018-10-01,11540,2.2
2018-09-01,11540,2.2
2018-08-01,11540,2.7
2018-07-01,11540,2.9
2018-06-01,11540,3.2
2018-05-01,11540,2.5
2018-04-01,11540,2.7
2018-03-01,11540,3.2
2018-02-01,11540,3.2
2018-01-01,11540,3.0
2017-12-01,11540,2.5
2017-11-01,11540,2.4
2017-10-01,11540,2.5
2017-09-01,11540,2.4
2017-08-01,11540,2.8
2017-07-01,11540,3.0
2017-06-01,11540,3.2
2017-05-01,11540,2.7
2017-04-01,11540,2.8
2017-03-01,11540,3.2
2017-02-01,11540,3.7
2017-01-01,11540,3.5
2016-12-01,11540,3.0
2016-11-01,11540,2.8
2016-10-01,11540,2.8
2016-09-01,11540,2.8
2016-08-01,11540,3.2
2016-07-01,11540,3.4
2016-06-01,11540,3.7
2016-05-01,11540,3.1
2016-04-01,11540,3.5
2016-03-01,11540,3.9
2016-02-01,11540,4.0
2016-01-01,11540,3.8
2015-12-01,11540,3.5
2015-11-01,11540,3.3
2015-10-01,11540,3.1
2015-09-01,11540,3.1
2015-08-01,11540,3.3
2015-07-01,11540,3.7
2015-06-01,11540,4.0
2015-05-01,11540,4.0
2015-04-01,11540,3.9
2015-03-01,11540,4.5
2015-02-01,11540,4.7
2015-01-01,11540,4.4
2025-11-01,11700,4.0
2025-09-01,11700,3.6
2025-08-01,11700,4.0
2025-07-01,11700,3.8
2025-06-01,11700,4.2
2025-05-01,11700,4.1
2025-04-01,11700,4.2
2025-03-01,11700,4.8
2025-02-01,11700,5.5
2025-01-01,11700,6.0
2024-12-01,11700,5.3
2024-11-01,11700,6.5
2024-10-01,11700,9.1
2024-09-01,11700,2.6
2024-08-01,11700,3.2
2024-07-01,11700,3.2
2024-06-01,11700,3.1
2024-05-01,11700,2.8
2024-04-01,11700,2.5
2024-03-01,11700,2.9
2024-02-01,11700,3.2
2024-01-01,11700,3.0
2023-12-01,11700,2.6
2023-11-01,11700,2.8
2023-10-01,11700,2.9
2023-09-01,11700,2.7
2023-08-01,11700,3.2
2023-07-01,11700,2.9
2023-06-01,11700,2.9
2023-05-01,11700,2.8
2023-04-01,11700,2.4
2023-03-01,11700,2.8
2023-02-01,11700,3.2
2023-01-01,11700,3.1
2022-12-01,11700,2.6
2022-11-01,11700,3.0
2022-10-01,11700,3.1
2022-09-01,11700,2.8
2022-08-01,11700,3.4
2022-07-01,11700,3.3
2022-06-01,11700,3.4
2022-05-01,11700,3.1
2022-04-01,11700,2.8
2022-03-01,11700,3.1
2022-02-01,11700,3.3
2022-01-01,11700,3.5
